Objective,Target Column,Return Column,Portfolio Diagnostic Caveat,Model,Evaluation Window,month,rows,top_k,spearman_ic,top_k_hit_rate,selected_mean_forward_return,universe_mean_forward_return,active_forward_return
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-11,25,5,0.13307692307692306,0.6,0.01665907249562528,0.003208186784389602,0.013450885711235679
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-12,25,5,0.10999999999999999,0.6,-0.00161526364631297,0.006084734416553825,-0.007699998062866795
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-01,25,5,0.09923076923076923,0.2,-0.03852568148613276,-0.013512357429729267,-0.02501332405640349
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-02,25,5,0.2792307692307692,0.2,-0.03209612555534591,-0.016406325373358163,-0.015689800181987748
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-03,25,5,0.33692307692307694,0.4,-0.0046924190871242555,-0.013605818194429617,0.008913399107305361
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-04,25,5,-0.13,0.4,0.006743778602737493,0.011561799526740066,-0.0048180209240025725
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-05,25,5,-0.07769230769230769,0.2,-0.0364837616434069,-0.014794363199783712,-0.02168939844362319
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-06,25,5,-0.006923076923076924,0.4,-0.010855941603578612,-0.01682538698155307,0.005969445377974458
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-07,25,5,-0.2976923076923077,0.2,-0.009902970829459923,-0.017351700361941468,0.007448729532481544
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-08,25,5,-0.06692307692307692,0.6,0.01959343973021732,0.015478860634232596,0.0041145790959847255
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-09,25,5,0.5038461538461538,0.4,-0.011878848657172637,-0.019490847492168943,0.0076119988349963065
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-10,25,5,-0.08384615384615385,0.4,-0.02375464438573771,-0.01443508624636197,-0.00931955813937574
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-11,25,5,0.606923076923077,1.0,0.044159763116634346,-0.004507791964213759,0.04866755508084811
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-12,25,5,0.43076923076923074,0.8,0.031010929920463014,0.02505971787749758,0.005951212042965434
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-01,25,5,-0.28384615384615386,0.6,0.004786152859069026,0.025733714244234807,-0.02094756138516578
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-02,25,5,0.28076923076923077,0.6,0.006393871536039608,-0.019578221886741395,0.025972093422781003
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-03,25,5,0.7353846153846154,1.0,0.07846200213666976,0.031439508953675595,0.04702249318299417
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-04,25,5,-0.033846153846153845,0.6,0.011940657186611947,0.003014062088572733,0.008926595098039215
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-05,25,5,-0.22076923076923075,0.8,0.006590763865611726,0.01620647250360567,-0.009615708637993945
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-06,25,5,0.6523076923076921,0.4,0.02296415364151514,-0.029990451482749446,0.05295460512426459
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-07,25,5,-0.1392307692307692,0.4,-0.0035456346809025208,0.00018463051699273424,-0.003730265197895255
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-08,25,5,-0.46076923076923076,0.4,-0.01625929699330042,0.020264904529262502,-0.03652420152256292
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-09,25,5,0.6576923076923078,0.8,0.01243611375539926,-0.027273297262613846,0.039709411018013105
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2022-10,25,5,0.18769230769230769,0.8,0.021188231340354902,0.009043186360768231,0.012145044979586671
