Feature,Preholdout Mean,Holdout Mean,Preholdout Std,Holdout Std,PSI
ief_rv_60d,0.06020442426413405,0.07073195024873158,0.020301188630267905,0.02540955770842938,0.34915018033372586
tlt_return_126d,0.03760618018606778,-0.01654789612273977,0.09172320850982944,0.10103908483095189,0.33835697186064756
spy_garman_klass_rv_20d,0.12493020061965658,0.13502127238948225,0.08512860599543343,0.07731117842506689,0.3334877216301267
gld_return_126d,0.032625456603476724,0.097958347812972,0.11127753845959802,0.12655992124636312,0.3313298480728499
spy_parkinson_rv_20d,0.12337862407520622,0.1347225764417625,0.0833884546296381,0.07521958638344318,0.3295984431639103
spy_return_126d,0.052821056525308906,0.08054356188137057,0.10620872634695575,0.10699847291071636,0.32654197703848564
tlt_drawdown_126d,-0.05094395189937803,-0.08035521695480621,0.04598317114116633,0.059675541954210265,0.3240949848392174
iwm_downside_rv_20d,0.11395793114527517,0.13556952092525285,0.07267177182275195,0.0854975474480288,0.3207308768255347
corr_spy_hyg_20d,0.6710674284579292,0.7449054665666702,0.20496332280898044,0.1224675799771546,0.3114760766603543
eem_volume_volatility_20d,0.36794101970125925,0.34128932742302925,0.08083409965986571,0.062267421598390015,0.31057397267334363
spy_ma_distance_126d,0.024203270083680926,0.036697905445340066,0.06010433449112986,0.06122009886426258,0.29949361175890515
qqq_rv_10d,0.1712143806071523,0.21694540961208625,0.10490449474024133,0.13065648449040376,0.29555261934772514
qqq_return_126d,0.07565377797731133,0.109514737917539,0.1212501535458528,0.14633102964359557,0.2948789905690527
hyg_ma_distance_200d,0.022279751574882732,0.016525033804837108,0.051824706316646756,0.03779613434233593,0.2898207601423133
iwm_downside_rv_10d,0.1085581741800912,0.12985816379728868,0.07940472836475435,0.09186508299761299,0.28734232158781803
hyg_downside_rv_10d,0.03781730552678298,0.03857039703727729,0.04672114416845746,0.03988454365989652,0.28715413323050026
qqq_ma_distance_126d,0.03485039073942658,0.048464555936369336,0.0699187146119779,0.08097466182421031,0.2780019124343558
tlt_drawdown_200d,-0.06347946160127825,-0.10242341218937218,0.05288613129004424,0.07547528974211448,0.27478358711782935
eem_rv_20d,0.23630088039554456,0.19257714486315028,0.16463747983750873,0.10534934952898464,0.27466360282858604
tlt_rv_10d,0.1262755373850617,0.15359017539194367,0.05302701958142579,0.07527354489282333,0.26691796847303745
qqq_downside_rv_20d,0.1012887025037798,0.12876314688389057,0.06263943486176052,0.07931838125315031,0.26610891964520045
tlt_ma_distance_200d,0.02723138166350708,-0.015430234399907825,0.06386796196664801,0.07468752252744365,0.26402714244906955
tlt_ma_distance_126d,0.01722450869118834,-0.010215854520464966,0.05214049131747453,0.05975911655568424,0.25519475798666935
gld_ma_distance_126d,0.013477673642330594,0.04656386208240174,0.06230850683141501,0.06654403754641323,0.25248424898787003
hyg_rv_126d,0.08489267968608229,0.0805048679962451,0.06809345633977724,0.054183086413126545,0.25134616373782975
spy_rv_20d,0.14839191980719352,0.17038463942690568,0.10414229116558114,0.11650251710072171,0.25046719585864974
vnq_rv_10d,0.21075719261687084,0.1968018431066729,0.2084048262743778,0.14482832404156484,0.2425544555589041
ief_downside_rv_60d,0.03461946351944694,0.040672246705724766,0.01209378563341593,0.014716593628100499,0.24136028259207426
tlt_downside_rv_20d,0.07421720806939029,0.08998481660193476,0.03073581649745853,0.041043695179899524,0.2374733185128743
vnq_downside_rv_20d,0.12329685496979284,0.11870300244214525,0.118921051588326,0.09752346497192826,0.23723285546579004
iwm_rv_5d,0.1862747717697199,0.22719622327347475,0.13067237715162985,0.14733088934111369,0.22965571367533533
hyg_return_126d,0.02993402754222369,0.022018423627072188,0.07318584600466604,0.051821917355052795,0.2259424274308115
relative_return_spy_hyg_60d,0.009742080211068253,0.026890891649972593,0.04631292172178145,0.0487322359867278,0.22255766422570303
relative_return_spy_tlt_60d,0.007641166587491719,0.045254429290276885,0.11107960670588478,0.10423958941610786,0.2135317613041918
hyg_rv_60d,0.08132741579646968,0.076343252499424,0.07112491675409155,0.059873939462134186,0.21032999236919328
ief_return_252d,0.04848909879277569,0.005444473424720567,0.058324337314910164,0.07954442291061442,0.20910129248193549
hyg_ma_distance_126d,0.014035906135239293,0.010249134992991139,0.04000366622852747,0.030338824033406438,0.20730645961772326
ief_rv_20d,0.059334597143508326,0.06908289672538129,0.022582771432867386,0.02959088094346851,0.20437961752141137
eem_return_252d,0.063336803432078,0.0763245527326072,0.24074370167001705,0.19643206657263917,0.20374058116988622
qqq_downside_rv_10d,0.09564316367844987,0.1220023985953055,0.0703414445309444,0.08804342358708946,0.200377503629094
gld_ma_distance_60d,0.00695058236715064,0.02252647613278793,0.04506924463985872,0.04423658364780154,0.19942140401206915
tlt_drawdown_60d,-0.036021688511543866,-0.053660338867013505,0.03275280594741513,0.04295351622540616,0.19749697564364094
tlt_return_60d,0.01691411472985912,-0.007866651769569568,0.06294353525690026,0.07457679725873013,0.19483367844755425
treasury_2y_yield_change_20d,-0.012067010309278354,0.028379999999999996,0.17876778869157958,0.2828865943280114,0.19230983121783712
qqq_return_60d,0.03504138297110277,0.049973203509624496,0.08386083057299079,0.10264431137632182,0.1882649364617498
spy_downside_rv_20d,0.0864757965037968,0.09855403178485533,0.06657016504887509,0.0752348627813575,0.1877953519576718
gld_rv_20d,0.16180090107410042,0.16232748513206827,0.07660408044298955,0.07536889377922978,0.1862795585896192
eem_rv_10d,0.23300291715732638,0.18841883049593974,0.1751233033349934,0.11674224917894836,0.18392014231659745
gld_drawdown_200d,-0.08104404633675703,-0.05712342037603635,0.06391199144407965,0.050084569715952,0.18371230746510142
