Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,4,35,7,0.19905325831797024,0.1995220291506431,0.19927550107133574,0.2,0.0007244989286642745
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,5,35,6,0.19954499170756457,0.2003139748851837,0.19994584769342896,0.17142857142857143,0.028517276264857533
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,6,35,3,0.20035597646126785,0.20148210952086187,0.2008823550921952,0.08571428571428572,0.1151680693779095
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,7,35,2,0.20149852010688407,0.2031705095197771,0.20243998387942186,0.05714285714285714,0.14529712673656472
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,8,35,6,0.2033194539308854,0.20702139068627431,0.20496582025766721,0.17142857142857143,0.033537248829095784
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,9,35,12,0.2071072375474017,0.2263054619344251,0.21338287334976144,0.34285714285714286,0.12947426950738142
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,10,35,22,0.22958165031537245,0.691385582542767,0.4138941510247607,0.6285714285714286,0.21467727754666788
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,1,50,5,0.1963785418253873,0.19759480737202967,0.1970217974603883,0.1,0.0970217974603883
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,2,50,6,0.19765946858637987,0.1982224522899854,0.19796863027751427,0.12,0.07796863027751427
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,3,50,6,0.19823968881740694,0.19879018575701712,0.19853986074999638,0.12,0.07853986074999639
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,4,50,7,0.1987931661662838,0.19946748475170392,0.1990774472860947,0.14,0.05907744728609468
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,5,50,4,0.1995164874130852,0.20037166803731618,0.19991899805071106,0.08,0.11991899805071106
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,6,50,6,0.20038812857569258,0.2024953339968012,0.20123640743474056,0.12,0.08123640743474056
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,7,50,5,0.20266052228480752,0.20721410655842898,0.20475978983276416,0.1,0.10475978983276416
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,8,50,10,0.20742761368377832,0.2357504894732554,0.21821330006683573,0.2,0.01821330006683572
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,9,50,29,0.23589650584938196,0.40461202992965156,0.29504275274778324,0.58,0.2849572472522167
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,10,50,41,0.4130864631215068,0.8293923592922046,0.59659638090721,0.82,0.22340361909278994
TabPFN[Direct all-history],holdout,1,50,3,0.0020806514658033848,0.052821092307567596,0.03770134151913226,0.06,0.02229865848086774
TabPFN[Direct all-history],holdout,2,50,3,0.052849993109703064,0.06813187152147293,0.06093878209590912,0.06,0.00093878209590912
TabPFN[Direct all-history],holdout,3,50,3,0.06824563443660736,0.08246353268623352,0.07476188734173775,0.06,0.01476188734173775
TabPFN[Direct all-history],holdout,4,50,2,0.08257552981376648,0.09825460612773895,0.09036846116185188,0.04,0.050368461161851875
TabPFN[Direct all-history],holdout,5,50,3,0.09874282777309418,0.11800256371498108,0.10768873453140258,0.06,0.047688734531402585
TabPFN[Direct all-history],holdout,6,50,10,0.11848688125610352,0.138671875,0.12849223703145982,0.2,0.0715077629685402
TabPFN[Direct all-history],holdout,7,50,11,0.14041514694690704,0.2052721530199051,0.1645875245332718,0.22,0.0554124754667282
TabPFN[Direct all-history],holdout,8,50,16,0.20556640625,0.3292653262615204,0.260440411567688,0.32,0.059559588432312016
TabPFN[Direct all-history],holdout,9,50,29,0.330078125,0.59130859375,0.4433908325433731,0.58,0.13660916745662688
TabPFN[Direct all-history],holdout,10,50,39,0.598340630531311,0.9716203808784485,0.7777405607700348,0.78,0.0022594392299651878
TabPFN[Direct all-history] Calibration Base,calibration,1,35,4,0.0018074765102937818,0.009171511977910995,0.006768546150332051,0.11428571428571428,0.10751716813538223
TabPFN[Direct all-history] Calibration Base,calibration,2,35,7,0.009171511977910995,0.013686925172805786,0.01122231206723622,0.2,0.18877768793276378
TabPFN[Direct all-history] Calibration Base,calibration,3,35,3,0.013732071965932846,0.016616567969322205,0.01530241064195122,0.08571428571428572,0.0704118750723345
TabPFN[Direct all-history] Calibration Base,calibration,4,35,2,0.016721591353416443,0.020831743255257607,0.01862088143825531,0.05714285714285714,0.038521975704601835
TabPFN[Direct all-history] Calibration Base,calibration,5,35,5,0.020966216921806335,0.026456318795681,0.023486321632351193,0.14285714285714285,0.11937082122479166
TabPFN[Direct all-history] Calibration Base,calibration,6,35,8,0.02651572972536087,0.03204932436347008,0.029376418037073953,0.22857142857142856,0.19919501053435462
TabPFN[Direct all-history] Calibration Base,calibration,7,35,10,0.03231515735387802,0.040156230330467224,0.035753833608967917,0.2857142857142857,0.24996045210531778
TabPFN[Direct all-history] Calibration Base,calibration,8,35,8,0.040449026972055435,0.05867993086576462,0.04839711040258408,0.22857142857142856,0.1801743181688445
TabPFN[Direct all-history] Calibration Base,calibration,9,35,14,0.05870865285396576,0.09293952584266663,0.07255704647728375,0.4,0.32744295352271624
TabPFN[Direct all-history] Calibration Base,calibration,10,35,17,0.09461604058742523,0.4501953125,0.20242979356220792,0.4857142857142857,0.2832844921520778
TabPFN[Direct all-history] Calibration Base,holdout,1,50,5,0.00581386499106884,0.02524188905954361,0.018062247494235635,0.1,0.08193775250576438
TabPFN[Direct all-history] Calibration Base,holdout,2,50,3,0.02542036771774292,0.03139779716730118,0.02827619343996048,0.06,0.03172380656003952
TabPFN[Direct all-history] Calibration Base,holdout,3,50,2,0.031427349895238876,0.03823269158601761,0.03524134270846844,0.04,0.004758657291531562
TabPFN[Direct all-history] Calibration Base,holdout,4,50,4,0.03829137980937958,0.04314395412802696,0.04088608756661415,0.08,0.03911391243338585
TabPFN[Direct all-history] Calibration Base,holdout,5,50,3,0.04314395412802696,0.049688681960105896,0.04625655181705952,0.06,0.01374344818294048
TabPFN[Direct all-history] Calibration Base,holdout,6,50,6,0.05021047964692116,0.06976744532585144,0.057509809955954554,0.12,0.06249019004404544
TabPFN[Direct all-history] Calibration Base,holdout,7,50,14,0.07111898064613342,0.1142578125,0.08980130389332772,0.28,0.1901986961066723
TabPFN[Direct all-history] Calibration Base,holdout,8,50,15,0.11463801562786102,0.23388671875,0.16736007526516913,0.3,0.13263992473483086
TabPFN[Direct all-history] Calibration Base,holdout,9,50,29,0.23486328125,0.54248046875,0.38563595682382584,0.58,0.19436404317617412
TabPFN[Direct all-history] Calibration Base,holdout,10,50,38,0.55224609375,0.9821820855140686,0.7730738854408264,0.76,0.013073885440826438
TabICL[Direct all-history],holdout,1,50,2,0.0007736406987532973,0.040794748812913895,0.02715323283104226,0.04,0.012846767168957742
TabICL[Direct all-history],holdout,2,50,3,0.04130728915333748,0.06845444440841675,0.0546708956360817,0.06,0.0053291043639182994
TabICL[Direct all-history],holdout,3,50,6,0.06901004165410995,0.10529226809740067,0.0867158481478691,0.12,0.03328415185213089
TabICL[Direct all-history],holdout,4,50,7,0.1054968312382698,0.1290120631456375,0.1169255644083023,0.14,0.02307443559169771
TabICL[Direct all-history],holdout,5,50,12,0.1299905925989151,0.16238002479076385,0.14507412552833557,0.24,0.09492587447166442
TabICL[Direct all-history],holdout,6,50,4,0.16356413066387177,0.20696523785591125,0.1836588963866234,0.08,0.10365889638662339
TabICL[Direct all-history],holdout,7,50,13,0.20696523785591125,0.2849295437335968,0.24644436776638032,0.26,0.013555632233619691
TabICL[Direct all-history],holdout,8,50,13,0.2858148217201233,0.4098506271839142,0.33499027192592623,0.26,0.07499027192592622
TabICL[Direct all-history],holdout,9,50,21,0.4140561521053314,0.6078702807426453,0.51930046916008,0.42,0.09930046916008001
TabICL[Direct all-history],holdout,10,50,38,0.6099371910095215,0.9909913539886475,0.7974089336395264,0.76,0.037408933639526354
TabICL[Direct all-history] Calibration Base,calibration,1,35,15,0.0009948801016435027,0.03220875561237335,0.021503595452356552,0.42857142857142855,0.407067833119072
TabICL[Direct all-history] Calibration Base,calibration,2,35,7,0.03227648138999939,0.04200030863285065,0.0373502282159669,0.2,0.16264977178403311
TabICL[Direct all-history] Calibration Base,calibration,3,35,3,0.042087703943252563,0.05283573269844055,0.04742016962596348,0.08571428571428572,0.038294116088322235
TabICL[Direct all-history] Calibration Base,calibration,4,35,1,0.05294441059231758,0.062229666858911514,0.05766261262553079,0.02857142857142857,0.02909118405410222
TabICL[Direct all-history] Calibration Base,calibration,5,35,9,0.06235640123486519,0.07540301233530045,0.06916883598480905,0.2571428571428571,0.18797402115804807
TabICL[Direct all-history] Calibration Base,calibration,6,35,5,0.07555448263883591,0.0958748459815979,0.08511447672333036,0.14285714285714285,0.05774266613381249
TabICL[Direct all-history] Calibration Base,calibration,7,35,8,0.09606315940618515,0.11244838684797287,0.1042488768696785,0.22857142857142856,0.12432255170175006
TabICL[Direct all-history] Calibration Base,calibration,8,35,3,0.11266519874334335,0.14065062999725342,0.12681415932519094,0.08571428571428572,0.041099873610905224
TabICL[Direct all-history] Calibration Base,calibration,9,35,11,0.1422317773103714,0.19889268279075623,0.16397642152650016,0.3142857142857143,0.15030929275921412
TabICL[Direct all-history] Calibration Base,calibration,10,35,16,0.19889268279075623,0.6273427605628967,0.3232987105846405,0.45714285714285713,0.13384414655821664
TabICL[Direct all-history] Calibration Base,holdout,1,50,2,0.007326863706111908,0.039048295468091965,0.02631351038813591,0.04,0.01368648961186409
TabICL[Direct all-history] Calibration Base,holdout,2,50,4,0.039211466908454895,0.05448867380619049,0.04768521063029766,0.08,0.03231478936970234
TabICL[Direct all-history] Calibration Base,holdout,3,50,2,0.054937660694122314,0.06914956867694855,0.06142573080956936,0.04,0.02142573080956936
TabICL[Direct all-history] Calibration Base,holdout,4,50,5,0.06971040368080139,0.08618660271167755,0.07777461811900138,0.1,0.022225381880998624
TabICL[Direct all-history] Calibration Base,holdout,5,50,6,0.08687275648117065,0.11707773059606552,0.1001323676109314,0.12,0.019867632389068593
TabICL[Direct all-history] Calibration Base,holdout,6,50,10,0.1173022910952568,0.1451692134141922,0.131933531165123,0.2,0.06806646883487702
TabICL[Direct all-history] Calibration Base,holdout,7,50,7,0.1462497115135193,0.20272359251976013,0.1738399150967598,0.14,0.03383991509675979
TabICL[Direct all-history] Calibration Base,holdout,8,50,18,0.2030746340751648,0.3075428307056427,0.2569775268435478,0.36,0.10302247315645219
TabICL[Direct all-history] Calibration Base,holdout,9,50,24,0.30800506472587585,0.5785539746284485,0.4223970466852188,0.48,0.05760295331478116
TabICL[Direct all-history] Calibration Base,holdout,10,50,41,0.579612135887146,0.9893246293067932,0.7845859932899475,0.82,0.03541400671005246
