month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,FeatureSensitivity[Logistic full],FeatureSensitivity[Logistic full] | inverse-vol capped top-k,FeatureSensitivity[Logistic identity_ablated],FeatureSensitivity[Logistic identity_ablated] | inverse-vol capped top-k,FeatureSensitivity[Logistic metadata_only],FeatureSensitivity[Logistic metadata_only] | inverse-vol capped top-k,FeatureSensitivity[Logistic strict_time_series],FeatureSensitivity[Logistic strict_time_series] | inverse-vol capped top-k,FeatureSensitivity[Logistic ticker_ablated],FeatureSensitivity[Logistic ticker_ablated] | inverse-vol capped top-k,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2023-05,0.0,0.0,0.0,0.048813173590979836,0.8,0.0,0.8,0.9053591682036871,0.8,0.9053591682036871,0.0,0.023479514248479355,0.8,0.9053591682036871,0.8,0.9053591682036871,0.0,0.05131005012221909,0.8,0.8569409170183839,0.4,0.40738777815455673,0.0,0.020537151312063434,0.4,0.42483787532432726,0.0,0.0503865821799572,0.0,0.0503865821799572
2023-06,0.0,0.0,0.0,0.10723156559808807,0.8,0.0,1.2000000000000002,1.3889284667311033,1.2000000000000002,1.3889284667311033,0.0,0.058349052369854826,1.2000000000000002,1.3889284667311033,1.2000000000000002,1.3889284667311033,0.8,0.8313689119645989,0.4,0.4556473493056594,0.4,0.4402728141450606,0.0,0.04495013555579655,1.2,1.1665260103350255,0.4,0.4345093098752657,0.4,0.4345093098752657
2023-07,0.0,0.0,0.0,0.054871351422646195,0.8,0.0,0.4,0.7003468018148152,0.4,0.7003468018148152,0.0,0.03659890322962944,0.4,0.7003468018148152,0.4,0.7003468018148152,0.4,0.4887556392093636,0.4,0.39970716839485565,0.4,0.43799284667060956,0.0,0.037598737016089456,1.2,1.3494891148001218,0.8,0.8211965986838395,0.8,0.8211965986838395
2023-08,0.0,0.0,0.0,0.07071473995021907,0.4,0.0,0.8,0.9170285903907478,0.4,0.5500789561527593,0.0,0.07273178230631228,0.4,0.5500789561527593,0.4,0.5500789561527593,0.4,0.4261174046140209,0.4,0.3586438711621118,0.4,0.5915755172059569,0.4,0.471212671570389,0.4,0.615567913479683,0.8,0.8801429532444792,0.8,0.8801429532444792
2023-09,0.0,0.0,0.0,0.04918921484717875,0.4,0.4,1.6,1.799153926349642,1.6,1.7991539263496419,0.0,0.036451672867836446,1.6,1.7991539263496419,1.6,1.7991539263496419,0.4,0.33709740256658643,0.8,1.176454303203687,0.4,0.5032760435973566,0.4,0.4032230111498297,1.2,1.2482493822814915,0.4,0.41758105004266366,0.4,0.41758105004266366
2023-10,0.0,0.0,0.0,0.08245615567373114,0.8,0.4,1.2,1.5456056549049844,1.2,1.5456056549049844,0.0,0.09923232436440986,1.2,1.5456056549049844,1.2,1.5456056549049844,0.4,0.5729763504143923,0.8,0.8699768213247858,0.4,0.47638910636710874,0.0,0.08195948440263648,0.0,0.07783424003470435,0.4,0.5766561854391454,0.4,0.5766561854391454
2023-11,0.0,0.0,0.0,0.05588063514967842,0.8,0.0,0.8,0.9686266822488363,0.8,0.9686266822488363,0.0,0.059099851914958035,0.8,0.9686266822488363,0.8,0.9686266822488363,0.4,0.5378699097393829,2.0,2.0,0.4,0.4381620716495942,0.4,0.3645490187186595,1.2,1.211481105326303,1.6,1.6241067283858537,1.6,1.6241067283858537
2023-12,0.0,0.0,0.0,0.06173282151293544,0.4,0.0,0.8,0.919754080659942,0.8,0.919754080659942,0.0,0.07516154690845014,0.8,0.919754080659942,0.8,0.919754080659942,0.8,0.8143386991645183,1.2000000000000002,1.204036965731137,0.4,0.47974734211946424,0.0,0.059120043059877336,0.8,0.907402361377838,1.2,1.3237903414107521,1.2,1.3237903414107521
2024-01,0.0,0.0,0.0,0.05289420331887702,0.4,0.0,1.2,1.2972220515165351,1.2,1.2972220515165351,0.0,0.0724498929746962,1.2,1.2972220515165351,1.2,1.2972220515165351,0.4,0.4383992981419381,1.2000000000000002,1.2981114993568337,0.4,0.546316192934236,0.0,0.040769558925441735,1.2000000000000002,1.2924671877292337,0.4,0.4027730008765581,0.4,0.4027730008765581
2024-02,0.0,0.0,0.0,0.04020834527999346,0.4,0.0,1.2,1.1692959414471527,1.2,1.1692959414471527,0.0,0.04109031888041667,1.2,1.1692959414471527,1.2,1.1692959414471527,0.0,0.019266297010651856,0.4,0.5291439779341591,0.8,0.7930614731224457,0.0,0.023999403888384008,0.4,0.49154836136510643,0.4,0.5428984280496392,0.4,0.5428984280496392
