Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.239, 0.296]",60,0.3,0.2568122093876203,0.23916493356227875,0.29607030749320984
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.00641, 0.0843]",188,0.09042553191489362,0.042322504034444215,0.007407520432025194,0.08415207266807556
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.0843, 0.131]",188,0.12234042553191489,0.1044464103798283,0.08458440005779266,0.13064713776111603
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.131, 0.173]",189,0.13227513227513227,0.1563400619086765,0.130859375,0.1728515625
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.173, 0.195]",185,0.16216216216216217,0.18462947317071862,0.17295251786708832,0.1945325881242752
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.195, 0.206]",190,0.1736842105263158,0.2005370460842785,0.19462759792804718,0.20586080849170685
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.206, 0.214]",190,0.24736842105263157,0.21012547918056187,0.20595775544643402,0.2138671875
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.214, 0.221]",184,0.2391304347826087,0.21730802175791367,0.21396313607692719,0.22051282227039337
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.221, 0.229]",186,0.21505376344086022,0.22409852433909652,0.220703125,0.22881563007831573
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.229, 0.246]",188,0.2553191489361702,0.23725019847141934,0.22890977561473846,0.24609375
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.246, 0.419]",187,0.36363636363636365,0.27146698885104237,0.246185764670372,0.4189453125
