Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,9,50,27,0.029836606234312057,0.10937092453241348,0.0586298106610775,0.54,0.4813701893389225
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,10,50,41,0.11268428713083267,0.6227031350135803,0.264757641851902,0.82,0.555242358148098
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,1,35,15,0.19430367703146878,0.19602809353287534,0.19542077880388606,0.42857142857142855,0.2331506497675425
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,2,35,5,0.19602809353287534,0.1971227652733354,0.19662744176604446,0.14285714285714285,0.053770298908901615
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,3,35,3,0.1971227652733354,0.19815700702236705,0.1977191268175793,0.08571428571428572,0.11200484110329359
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,4,35,3,0.19819510571285404,0.1991722688333949,0.19864137503365287,0.08571428571428572,0.11292708931936715
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,5,35,7,0.19923729981174518,0.20026856063931145,0.19987082413580637,0.2,0.00012917586419364246
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,6,35,0,0.2003115390701049,0.20140371728921963,0.20078577551972096,0.0,0.20078577551972096
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,7,35,5,0.20140371728921963,0.20309431577315154,0.20206741844834378,0.14285714285714285,0.05921027559120093
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,8,35,5,0.20365414716053637,0.21037527738079037,0.20627718936041617,0.14285714285714285,0.06342004650327332
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,9,35,15,0.21061204883774598,0.23685019990356426,0.21962797779131124,0.42857142857142855,0.2089434507801173
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,10,35,20,0.23872317463652679,0.8249615425881295,0.4119994363966147,0.5714285714285714,0.15942913503195671
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,1,50,4,0.19301235335054048,0.194295538999822,0.19372565028600747,0.08,0.11372565028600747
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,2,50,5,0.194295538999822,0.19494503199146912,0.19463486405279337,0.1,0.09463486405279337
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,3,50,6,0.19494503199146912,0.19565232531540036,0.19526982186757977,0.12,0.07526982186757977
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,4,50,7,0.19567230112008302,0.19659275914928626,0.1961517301103436,0.14,0.05615173011034358
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,5,50,8,0.19660807687021525,0.19761563874671392,0.19704273417616885,0.16,0.03704273417616885
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,6,50,6,0.19763088122714725,0.19926296696015708,0.19831147680844005,0.12,0.07831147680844006
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,7,50,6,0.19933689386800002,0.20362503979307672,0.2009231002295293,0.12,0.08092310022952931
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,8,50,9,0.2037837532748726,0.21698647050531997,0.20855817692248987,0.18,0.02855817692248988
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,9,50,27,0.21698647050531997,0.3023412390501309,0.2465600103456037,0.54,0.2934399896543963
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,10,50,41,0.30628480309745015,0.885924881912503,0.5011909363123511,0.82,0.31880906368764883
TabPFN[Direct all-history],holdout,1,50,3,0.0021624795626848936,0.05258981138467789,0.03801175023894757,0.06,0.02198824976105243
TabPFN[Direct all-history],holdout,2,50,3,0.0529077909886837,0.06761045008897781,0.061232149377465246,0.06,0.0012321493774652484
TabPFN[Direct all-history],holdout,3,50,3,0.06798486411571503,0.08214329183101654,0.07483267039060593,0.06,0.014832670390605929
TabPFN[Direct all-history],holdout,4,50,2,0.08263151347637177,0.09927952289581299,0.09062956154346466,0.04,0.05062956154346466
TabPFN[Direct all-history],holdout,5,50,4,0.09955441951751709,0.11837930232286453,0.10798928126692772,0.08,0.02798928126692772
TabPFN[Direct all-history],holdout,6,50,9,0.11848688125610352,0.138671875,0.12833209320902825,0.18,0.051667906790971746
TabPFN[Direct all-history],holdout,7,50,11,0.14024166762828827,0.2025393694639206,0.16621776789426804,0.22,0.053782232105731964
TabPFN[Direct all-history],holdout,8,50,16,0.20390720665454865,0.3273126780986786,0.2604095202684402,0.32,0.05959047973155979
TabPFN[Direct all-history],holdout,9,50,29,0.3312179744243622,0.5924841165542603,0.4437039577960968,0.58,0.13629604220390318
TabPFN[Direct all-history],holdout,10,50,39,0.59814453125,0.9717241525650024,0.7779966425895691,0.78,0.002003357410430895
TabPFN[Direct all-history] Calibration Base,calibration,1,35,4,0.0018293741159141064,0.009179072454571724,0.006765343581459352,0.11428571428571428,0.10752037070425494
TabPFN[Direct all-history] Calibration Base,calibration,2,35,7,0.00926978513598442,0.013701974414288998,0.01121745239943266,0.2,0.18878254760056734
TabPFN[Direct all-history] Calibration Base,calibration,3,35,3,0.013979610987007618,0.016646577045321465,0.015331566333770752,0.08571428571428572,0.07038271938051496
TabPFN[Direct all-history] Calibration Base,calibration,4,35,2,0.01678159460425377,0.020687129348516464,0.018591444513627462,0.05714285714285714,0.038551412629229675
TabPFN[Direct all-history] Calibration Base,calibration,5,35,5,0.020776763558387756,0.026575133204460144,0.023462396753685815,0.14285714285714285,0.11939474610345703
TabPFN[Direct all-history] Calibration Base,calibration,6,35,8,0.026810919865965843,0.031990233808755875,0.029373403638601303,0.22857142857142856,0.19919802493282726
TabPFN[Direct all-history] Calibration Base,calibration,7,35,10,0.03204932436347008,0.04018551856279373,0.03581198060086795,0.2857142857142857,0.24990230511341774
TabPFN[Direct all-history] Calibration Base,calibration,8,35,8,0.04058590158820152,0.05865120515227318,0.0484248626445021,0.22857142857142856,0.18014656592692646
TabPFN[Direct all-history] Calibration Base,calibration,9,35,14,0.05882352963089943,0.09234055876731873,0.07247287918414388,0.4,0.3275271208158561
TabPFN[Direct all-history] Calibration Base,calibration,10,35,17,0.09271806478500366,0.4501953125,0.20317322526659284,0.4857142857142857,0.2825410604476929
TabPFN[Direct all-history] Calibration Base,holdout,1,50,5,0.005878336261957884,0.02533113583922386,0.018121578162536026,0.1,0.08187842183746398
TabPFN[Direct all-history] Calibration Base,holdout,2,50,3,0.025509580969810486,0.031220436096191406,0.028257982321083546,0.06,0.03174201767891645
TabPFN[Direct all-history] Calibration Base,holdout,3,50,2,0.031456902623176575,0.03802722319960594,0.035250480622053146,0.04,0.004749519377946855
TabPFN[Direct all-history] Calibration Base,holdout,4,50,4,0.03814464434981346,0.04305636137723923,0.04090584225952625,0.08,0.03909415774047375
TabPFN[Direct all-history] Calibration Base,holdout,5,50,3,0.04322344437241554,0.04986267909407616,0.046243095695972444,0.06,0.013756904304027553
TabPFN[Direct all-history] Calibration Base,holdout,6,50,6,0.05009457468986511,0.0694495290517807,0.05749018430709839,0.12,0.06250981569290161
TabPFN[Direct all-history] Calibration Base,holdout,7,50,14,0.0713457465171814,0.11387769877910614,0.08895917698740959,0.28,0.19104082301259045
TabPFN[Direct all-history] Calibration Base,holdout,8,50,15,0.11463801562786102,0.2339802235364914,0.16729043826460838,0.3,0.1327095617353916
TabPFN[Direct all-history] Calibration Base,holdout,9,50,29,0.234281525015831,0.54150390625,0.3860709828138351,0.58,0.19392901718616484
TabPFN[Direct all-history] Calibration Base,holdout,10,50,38,0.55224609375,0.9819785356521606,0.773147988319397,0.76,0.013147988319397008
TabICL[Direct all-history],holdout,1,50,2,0.0007906002574600279,0.040625251829624176,0.027092296845512464,0.04,0.012907703154487537
TabICL[Direct all-history],holdout,2,50,3,0.04079471156001091,0.06859295070171356,0.05456539943814278,0.06,0.005434600561857218
TabICL[Direct all-history],holdout,3,50,6,0.06873168796300888,0.10427440702915192,0.08675021722912789,0.12,0.03324978277087211
TabICL[Direct all-history],holdout,4,50,7,0.10529226809740067,0.12925603985786438,0.11686584129929542,0.14,0.023134158700704593
TabICL[Direct all-history],holdout,5,50,13,0.1299905925989151,0.16297121345996857,0.14529177874326707,0.26,0.11470822125673294
TabICL[Direct all-history],holdout,6,50,4,0.16386118531227112,0.20767852663993835,0.18380850672721863,0.08,0.10380850672721863
TabICL[Direct all-history],holdout,7,50,13,0.20767852663993835,0.28670141100883484,0.247105955183506,0.26,0.012894044816494005
TabICL[Direct all-history],holdout,8,50,12,0.2867015600204468,0.4140561521053314,0.3356030869483948,0.24,0.09560308694839481
TabICL[Direct all-history],holdout,9,50,22,0.4151095151901245,0.6099371910095215,0.520266483426094,0.44,0.08026648342609405
TabICL[Direct all-history],holdout,10,50,37,0.6099371910095215,0.9908547401428223,0.7975639343261719,0.74,0.057563934326171906
TabICL[Direct all-history] Calibration Base,calibration,1,35,15,0.0009568038512952626,0.031872253865003586,0.0212262515826816,0.42857142857142855,0.40734517698874695
TabICL[Direct all-history] Calibration Base,calibration,2,35,7,0.03207375854253769,0.04165244475007057,0.036888961919716426,0.2,0.1631110380802836
TabICL[Direct all-history] Calibration Base,calibration,3,35,3,0.04191308096051216,0.05229533463716507,0.04692138295088496,0.08571428571428572,0.038792902763400756
TabICL[Direct all-history] Calibration Base,calibration,4,35,1,0.05251085385680199,0.06185077130794525,0.05707378770623888,0.02857142857142857,0.02850235913481031
TabICL[Direct all-history] Calibration Base,calibration,5,35,9,0.06197681277990341,0.07480006664991379,0.06839828746659415,0.2571428571428571,0.18874456967626296
TabICL[Direct all-history] Calibration Base,calibration,6,35,5,0.07510095089673996,0.09531204402446747,0.08435573152133397,0.14285714285714285,0.058501411335808884
TabICL[Direct all-history] Calibration Base,calibration,7,35,8,0.09531204402446747,0.11094115674495697,0.10324069666010993,0.22857142857142856,0.12533073191131863
TabICL[Direct all-history] Calibration Base,calibration,8,35,3,0.11223194748163223,0.1403885930776596,0.12596683502197265,0.08571428571428572,0.04025254930768693
TabICL[Direct all-history] Calibration Base,calibration,9,35,11,0.1403885930776596,0.19545742869377136,0.1627830880028861,0.3142857142857143,0.15150262628282818
TabICL[Direct all-history] Calibration Base,calibration,10,35,16,0.19682618975639343,0.6273427605628967,0.3214334275041308,0.45714285714285713,0.13570942963872634
TabICL[Direct all-history] Calibration Base,holdout,1,50,2,0.007390263956040144,0.0392933152616024,0.02636161613278091,0.04,0.013638383867219092
TabICL[Direct all-history] Calibration Base,holdout,2,50,4,0.0392933152616024,0.0548250786960125,0.04783379338681698,0.08,0.03216620661318302
TabICL[Direct all-history] Calibration Base,holdout,3,50,2,0.054937638342380524,0.06928941607475281,0.06160061992704868,0.04,0.021600619927048682
TabICL[Direct all-history] Calibration Base,holdout,4,50,5,0.06971042603254318,0.08721768856048584,0.0779536135494709,0.1,0.0220463864505291
TabICL[Direct all-history] Calibration Base,holdout,5,50,6,0.08756379783153534,0.11707773059606552,0.10012168377637863,0.12,0.019878316223621365
TabICL[Direct all-history] Calibration Base,holdout,6,50,10,0.11730220168828964,0.1462497115135193,0.13185253947973252,0.2,0.06814746052026749
TabICL[Direct all-history] Calibration Base,holdout,7,50,7,0.1465209424495697,0.2030746340751648,0.17378737419843673,0.14,0.03378737419843672
TabICL[Direct all-history] Calibration Base,holdout,8,50,18,0.20342597365379333,0.3066193163394928,0.25709096223115924,0.36,0.10290903776884075
TabICL[Direct all-history] Calibration Base,holdout,9,50,24,0.3066193163394928,0.575376033782959,0.42175422549247743,0.48,0.05824577450752255
TabICL[Direct all-history] Calibration Base,holdout,10,50,41,0.5764358043670654,0.9892556667327881,0.7835250926017762,0.82,0.03647490739822379
