Strategy,Objective,Model,month,Horizon Months,Return Column,Target Column,Selected Horizon Return,Universe Horizon Return,Active Horizon Return,Selected Target Rate,Monthly Turnover,Average Holdings,Diagnostic Type,Portfolio Diagnostic Caveat
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2020-11,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.014781968450396098,0.003208145616312792,0.011573822834083307,0.4,1.2000000000000002,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2020-12,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.00013029688547514656,0.0060845058930544885,-0.006214802778529635,0.6000000000000001,1.2,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-01,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.05518521886877337,-0.01351166590398951,-0.04167355296478385,0.0,1.2,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-02,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.028027886533584453,-0.016406581128108663,-0.01162130540547579,0.2,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-03,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.0020365108430730147,-0.01360575699645155,0.015642267839524566,0.8,2.0,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-04,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.006743851470995832,0.01156184437719738,-0.004817992906201547,0.4,2.0,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-05,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.026426233564629278,-0.014794481209515618,-0.01163175235511366,0.4,1.2000000000000002,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-06,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.010855748874298122,-0.01682527356135322,0.005969524687055097,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-07,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.00804680195849814,-0.01735190131600807,0.00930509935750993,0.2,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],2021-08,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.02451156487366994,0.015479080667934401,0.00903248420573554,0.6000000000000001,1.2,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
